"Datum";"Steiermark"
"2022-09-19";"0.22645862786523277"
"2022-09-11";"0.15408320493066258"
"2022-09-10";"0.4273029085190539"
"2022-09-09";"0.3955331755436596"
"2022-09-08";"0.37805982240719266"
"2022-09-07";"0.404269852111893"
"2022-09-06";"0.5448509205280129"
"2022-09-05";"0.3852080123266564"
"2022-09-04";"0.11834225533334392"
"2022-09-03";"0.34390735945864376"
"2022-09-02";"0.36932314583895925"
"2022-09-01";"0.3645576858926501"
"2022-08-31";"0.49084237446984263"
"2022-08-30";"0.5059329976331549"
"2022-08-29";"0.44080504503359647"
"2022-08-28";"0.1381983384429654"
"2022-08-27";"0.41459501532889614"
"2022-08-26";"0.41697774530205073"
"2022-08-25";"0.45113020825059963"
"2022-08-24";"0.5392912172573189"
"2022-08-23";"0.606007656505647"
"2022-08-22";"0.40665258208504756"
"2022-08-21";"0.1842644512572872"
"2022-08-20";"0.46780931806268167"
"2022-08-19";"0.5408797039060886"
"2022-08-18";"0.5686782202595587"
"2022-08-17";"0.6727240957539752"
"2022-08-16";"0.47257477800899084"
"2022-08-15";"0.2112687242863724"
"2022-08-14";"0.1612313948501263"
"2022-08-13";"0.4296856384922084"
"2022-08-12";"0.45589566819690885"
"2022-08-11";"0.5218178641208521"
"2022-08-10";"0.4598668848188331"
"2022-08-09";"0.6346004161835019"
"2022-08-08";"0.5059329976331549"
"2022-08-07";"0.28195638015662483"
"2022-08-06";"0.3860022556510413"
"2022-08-05";"0.6147443330738805"
"2022-08-04";"0.5234063507696218"
"2022-08-03";"0.5631185169888647"
"2022-08-02";"0.7052880720537543"
"2022-08-01";"0.5678839769351739"
"2022-07-31";"0.22794783409845443"
"2022-07-30";"0.5202293774720823"
"2022-07-29";"0.6306291995615777"
"2022-07-28";"0.7036995854049847"
"2022-07-27";"0.7696217813289279"
"2022-07-26";"1.033310565024701"
"2022-07-25";"0.7418232649754579"
"2022-07-24";"0.4932251044429971"
"2022-07-23";"0.6846377456197481"
"2022-07-22";"0.9681826124251426"
"2022-07-21";"0.9705653423982972"
"2022-07-20";"1.1127348974631868"
"2022-07-19";"1.488411989897225"
"2022-07-18";"0.9078201197718933"
"2022-07-17";"0.482899941225994"
"2022-07-16";"1.0071005353200007"
"2022-07-15";"1.0785824345146378"
"2022-07-14";"1.1190888440582656"
"2022-07-13";"1.20804409638937"
"2022-07-12";"1.3565675980493386"
"2022-07-11";"0.8561943036868775"
"2022-07-10";"0.3963274188680444"
"2022-07-09";"0.8784331167696536"
"2022-07-08";"0.9928041554810733"
"2022-07-07";"0.9451495560179817"
"2022-07-06";"1.133385223897193"
"2022-07-05";"1.3629215446444172"
"2022-07-04";"0.6083903864788016"
"2022-07-03";"0.5686782202595587"
"2022-07-02";"0.7839181611678554"
"2022-07-01";"0.8204533540895589"
"2022-06-30";"0.8863755500135021"
"2022-06-29";"0.8379267072260258"
"2022-06-28";"1.1865995266309786"
"2022-06-27";"0.741029021651073"
"2022-06-26";"0.409829555382587"
"2022-06-25";"0.6425428494273506"
"2022-06-24";"0.7068765587025241"
"2022-06-23";"0.7847124044922403"
"2022-06-22";"0.7156132352707576"
"2022-06-21";"1.0984385176242595"
"2022-06-20";"0.4527186948993694"
"2022-06-19";"0.25971756707384874"
"2022-06-18";"0.5758264101790225"
"2022-06-17";"0.3907677155973504"
"2022-06-16";"0.2835448668053945"
"2022-06-15";"0.5257890807427763"
"2022-06-14";"0.4487474782774451"
"2022-06-13";"0.2716312169396216"
"2022-06-12";"0.15964290820135654"
"2022-06-11";"0.2263593474496847"
"2022-06-10";"0.2771909202103156"
"2022-06-09";"0.31769732975394344"
"2022-06-08";"0.33675916953918"
"2022-06-07";"0.17949899131097805"
"2022-06-06";"0.06751068257271298"
"2022-06-05";"0.09292646895302845"
"2022-06-04";"0.16361412482328086"
"2022-06-03";"0.19220688450113577"
"2022-06-02";"0.2239766174765301"
"2022-06-01";"0.17235080139151432"
"2022-05-31";"0.23271329404476357"
"2022-05-30";"0.10960557876511048"
"2022-05-29";"0.07624735914094642"
"2022-05-28";"0.15011198830873826"
"2022-05-27";"0.13105014852350166"
"2022-05-26";"0.14216955506488968"
"2022-05-25";"0.1397868250917351"
"2022-05-24";"0.21603418423268153"
"2022-05-23";"0.12946166187473196"
"2022-05-22";"0.09054373897987388"
"2022-05-21";"0.15884866487697172"
"2022-05-20";"0.22953632074722413"
"2022-05-19";"0.14296379838927453"
"2022-05-18";"0.25018664718123046"
"2022-05-17";"0.34708433275618317"
"2022-05-16";"0.30578367988817057"
"2022-05-15";"0.17711626133782346"
"2022-05-14";"0.32643400632217684"
"2022-05-13";"0.3431131161342589"
"2022-05-12";"0.4566899115212936"
"2022-05-11";"0.4034756087875081"
"2022-05-10";"0.5329372706622401"
"2022-05-09";"0.3288167362953315"
"2022-05-08";"0.21444569758391183"
"2022-05-07";"0.28195638015662483"
"2022-05-06";"0.39791590551681416"
"2022-05-05";"0.5551760837450161"
"2022-05-04";"0.40585833876066274"
"2022-05-03";"0.46463234476514226"
"2022-05-02";"0.44398201833113593"
"2022-05-01";"0.20650326434006322"
"2022-04-30";"0.3343764395660255"
"2022-04-29";"0.45589566819690885"
"2022-04-28";"0.4614553714676028"
"2022-04-27";"0.5011675376868457"
"2022-04-26";"0.7132305052976029"
"2022-04-25";"0.41380077200451126"
"2022-04-24";"0.18108747795974775"
"2022-04-23";"0.50513875430877"
"2022-04-22";"0.5686782202595587"
"2022-04-21";"0.651279525995584"
"2022-04-20";"0.9300589328546693"
"2022-04-19";"0.7005226121074453"
"2022-04-18";"0.3002239766174765"
"2022-04-17";"0.331199466268486"
"2022-04-16";"0.6425428494273506"
"2022-04-15";"0.7823296745190856"
"2022-04-14";"0.9181452829888965"
"2022-04-13";"0.8005972709799374"
"2022-04-12";"1.0404587549441646"
"2022-04-11";"0.9181452829888965"
"2022-04-10";"0.2954585166711674"
"2022-04-09";"0.9348243928009785"
"2022-04-08";"1.0650802980000953"
"2022-04-07";"1.2096325830381396"
"2022-04-06";"1.5360665893603165"
"2022-04-05";"2.150810922434197"
"2022-04-04";"1.1214715740314203"
"2022-04-03";"0.5813861134497165"
"2022-04-02";"1.167537686845742"
"2022-04-01";"1.9411306847965943"
"2022-03-31";"1.6417009515035026"
"2022-03-30";"3.0197131193112323"
"2022-03-29";"3.6694041586580464"
"2022-03-28";"2.466919765539371"
"2022-03-27";"1.8942703286578875"
"2022-03-26";"2.5320477181389287"
"2022-03-25";"4.229345702349372"
"2022-03-24";"3.8473146633202546"
"2022-03-23";"5.662160659539657"
"2022-03-22";"6.186361253633663"
"2022-03-21";"4.000603624926533"
"2022-03-20";"3.133289914698267"
"2022-03-19";"4.821056979016091"
"2022-03-18";"5.759852588438994"
"2022-03-17";"5.886137277016187"
"2022-03-16";"7.4150556764570394"
"2022-03-15";"7.554048258224389"
"2022-03-14";"4.237288135593221"
"2022-03-13";"4.142773179991423"
"2022-03-12";"4.879830985020571"
"2022-03-11";"5.925055199911045"
"2022-03-10";"6.137118167521802"
"2022-03-09";"7.514336092005147"
"2022-03-08";"6.275316505964767"
"2022-03-07";"3.268311279843693"
"2022-03-06";"2.908519053897352"
"2022-03-05";"3.3548838022016425"
"2022-03-04";"4.277000301812463"
"2022-03-03";"3.342175909011485"
"2022-03-02";"4.319095198004861"
"2022-03-01";"4.562133655266628"
"2022-02-28";"2.954585166711674"
"2022-02-27";"2.0547074801836294"
"2022-02-26";"2.5479325846266265"
"2022-02-25";"2.7854113386176986"
"2022-02-24";"3.19762362397344"
"2022-02-23";"2.9879433863358376"
"2022-02-22";"3.53914825345893"
"2022-02-21";"2.2818610709576985"
"2022-02-20";"1.9570155512842915"
"2022-02-19";"2.4176766794275095"
"2022-02-18";"3.5669467698123998"
"2022-02-17";"3.189681190729592"
"2022-02-16";"3.862405286483567"
"2022-02-15";"4.056994900957857"
"2022-02-14";"2.44388670913221"
"2022-02-13";"2.340635076962178"
"2022-02-12";"2.987149143011453"
"2022-02-11";"4.334980064492558"
"2022-02-10";"3.420011754801201"
"2022-02-09";"4.271440598541769"
"2022-02-08";"4.5462487887789305"
"2022-02-07";"2.5932044541165635"
"2022-02-06";"3.026861309230696"
"2022-02-05";"3.28578463298016"
"2022-02-04";"4.040315791145776"
"2022-02-03";"4.369926770765492"
"2022-02-02";"4.7328959700093725"
"2022-02-01";"5.21976712785729"
"2022-01-31";"2.391466649722809"
"2022-01-30";"2.485981605324607"
"2022-01-29";"3.144409321239655"
"2022-01-28";"3.469254840913062"
"2022-01-27";"4.663002557463504"
